date,temp_max,temp_min,snowfall_sum,precip_sum,windspeed_max,month,avalanche_closure,landslide_closure,aval_label_source,land_label_source
2022-05-14,19.4025,6.8025,0.0,0.4,15.937878,5,0,0,weather,offseason
2022-05-15,12.4525,4.6025,1.68,3.4,8.217153,5,0,0,weather,offseason
2022-05-16,15.8025,5.0025,0.0,0.0,7.386582,5,0,0,weather,offseason
2022-05-17,15.2025,7.4025,0.0,0.0,10.594036,5,0,0,weather,offseason
2022-05-18,16.0525,5.8525,0.0,0.1,10.009036,5,0,0,weather,offseason
2022-05-19,13.1025,4.3025002,0.63,1.7,7.754637,5,0,0,weather,offseason
2022-05-20,13.5525,3.7025,0.0,0.2,6.519877,5,0,0,weather,offseason
2022-05-21,13.2525,2.9025002,0.14,0.6,8.473393,5,0,0,weather,offseason
2022-05-22,13.6025,2.6025,0.7,1.0,8.891344,5,1,0,weather,offseason
2022-05-23,13.6025,2.9525,0.77,1.1,11.525623,5,0,1,weather,offseason
2022-05-24,14.7025,3.9524999,0.0,0.0,9.339208,5,0,0,weather,offseason
2022-05-25,16.8525,5.2525,0.0,0.0,10.086427,5,0,0,weather,offseason
2022-05-26,16.6025,8.9025,0.0,0.0,6.9153743,5,0,0,weather,offseason
2022-05-27,17.1525,4.5025,0.0,0.1,9.021574,5,0,0,weather,offseason
2022-05-28,13.7025,5.0525002,3.71,6.2,8.287822,5,0,0,weather,offseason
2022-05-29,13.2025,5.7525,0.28,1.1,7.628263,5,0,0,weather,offseason
2022-05-30,13.2525,3.2025,0.56,1.0000001,7.6367526,5,0,0,weather,offseason
2022-05-31,12.1025,2.8025,1.4000002,2.2999997,7.42159,5,0,0,weather,offseason
2022-06-01,13.8025,5.5525002,0.0,0.0,8.64,6,0,0,offseason,weather
2022-06-02,14.6525,2.9525,0.0,0.0,9.114471,6,0,0,offseason,weather
2022-06-03,14.1525,3.8525,0.0,0.1,8.669949,6,0,0,offseason,weather
2022-06-04,16.6025,5.5525002,0.0,1.0,10.538843,6,0,1,offseason,weather
2022-06-05,17.5525,9.752501,0.0,0.0,10.8955765,6,0,1,offseason,weather
2022-06-06,17.8025,7.3525,0.0,0.0,10.805999,6,0,0,offseason,weather
2022-06-07,16.5525,7.9525,0.0,1.4000001,9.693296,6,0,0,offseason,weather
2022-06-08,16.1525,6.0525,1.82,3.7,10.233123,6,0,1,offseason,weather
2022-06-09,15.1025,5.7025,0.14,1.6000001,10.703569,6,0,0,offseason,weather
2022-06-10,15.7025,5.2025,0.0,0.8,9.0645685,6,0,0,offseason,weather
2022-06-11,16.202501,5.9025,0.0,1.9000001,8.64,6,0,0,offseason,weather
2022-06-12,16.3525,4.6025,2.3799999,4.8999996,11.720751,6,0,0,offseason,weather
2022-06-13,17.5025,4.6525,0.0,0.0,8.209263,6,0,0,offseason,weather
2022-06-14,18.8525,8.2025,0.0,0.0,8.891344,6,0,0,offseason,weather
2022-06-15,18.4025,10.0025,0.0,0.0,9.931042,6,0,0,offseason,weather
2022-06-16,16.702501,6.8025,0.0,2.0000002,9.422101,6,0,0,offseason,weather
2022-06-17,14.4025,6.0025,3.1499999,17.500002,6.638072,6,0,1,offseason,weather
2022-06-18,12.2525,4.6025,1.68,5.0,8.587338,6,0,0,offseason,weather
2022-06-19,12.3025,4.1525,3.1499999,4.9999995,6.9247384,6,0,0,offseason,weather
2022-06-20,15.4525,5.1525,0.14,0.6,9.028754,6,0,0,offseason,weather
2022-06-21,16.6525,6.1025,0.0,0.2,9.346143,6,0,0,offseason,weather
2022-06-22,16.452501,6.3525,0.0,0.4,9.021574,6,0,0,offseason,weather
2022-06-23,18.0025,8.3525,0.0,0.0,8.854829,6,0,0,offseason,weather
2022-06-24,20.952501,7.3025,0.0,0.0,11.183201,6,0,0,offseason,weather
2022-06-25,23.1025,11.4025,0.0,0.0,10.390226,6,0,0,offseason,weather
2022-06-26,24.3525,13.4525,0.0,0.0,9.9571085,6,0,0,offseason,weather
2022-06-27,25.952501,12.1025,0.0,0.0,11.113451,6,0,0,offseason,weather
2022-06-28,27.0025,10.0025,0.0,0.0,11.183201,6,0,0,offseason,weather
2022-06-29,28.1025,14.2525,0.0,0.0,8.854829,6,0,0,offseason,weather
2022-06-30,27.8525,15.9025,0.0,0.0,9.449572,6,0,0,offseason,weather
2022-07-01,28.7525,15.5025,0.0,0.0,10.703569,7,0,0,offseason,weather
2022-07-02,29.5025,17.0025,0.0,0.0,14.044615,7,0,0,offseason,weather
2022-07-03,28.452501,16.8525,0.0,0.0,9.957108,7,0,0,offseason,weather
2022-07-04,27.452501,17.0025,0.0,1.6999999,8.373386,7,0,0,offseason,weather
2022-07-05,25.452501,13.7525,0.0,0.0,10.829958,7,0,0,offseason,weather
2022-07-06,25.1025,13.6525,0.0,0.0,10.308831,7,0,0,offseason,weather
2022-07-07,24.802502,13.9025,0.0,0.2,9.449572,7,0,1,offseason,weather
2022-07-08,24.2525,13.8025,0.0,0.70000005,10.446206,7,0,0,offseason,weather
2022-07-09,22.4025,12.3025,0.0,0.0,11.525623,7,0,0,offseason,weather
2022-07-10,21.6025,11.2525,0.0,1.3000001,9.565437,7,0,0,offseason,weather
2022-07-11,23.6525,13.6525,0.0,0.0,10.799999,7,0,0,offseason,weather
2022-07-12,23.3525,14.2525,0.0,0.0,11.808878,7,0,0,offseason,weather
2022-07-13,20.0025,11.9025,0.0,1.2,11.113451,7,0,0,offseason,weather
2022-07-14,15.6025,10.9025,0.0,5.5999994,8.427383,7,0,1,offseason,weather
2022-07-15,18.0025,9.8525,0.0,4.8999996,9.007196,7,0,1,offseason,weather
2022-07-16,18.3525,10.6025,0.0,4.4,7.9932966,7,0,1,offseason,weather
2022-07-17,23.5025,8.8525,0.0,0.2,9.114471,7,0,0,offseason,weather
2022-07-18,24.5025,12.7525,0.0,0.0,9.47012,7,0,0,offseason,weather
2022-07-19,25.952501,15.2525,0.0,0.0,8.557102,7,0,0,offseason,weather
2022-07-20,26.052502,15.8025,0.0,0.0,7.208994,7,0,0,offseason,weather
2022-07-21,26.552502,15.5025,0.0,0.0,11.165805,7,0,0,offseason,weather
2022-07-22,28.552502,17.1025,0.0,0.0,12.313893,7,0,0,offseason,weather
2022-07-23,27.302502,16.5025,0.0,0.1,14.764389,7,0,0,offseason,weather
2022-07-24,24.3525,14.2525,0.0,3.7000003,13.276144,7,0,1,offseason,weather
2022-07-25,21.202501,13.0525,0.0,1.3000001,7.289444,7,0,0,offseason,weather
2022-07-26,21.9025,13.3025,0.0,0.3,9.885262,7,0,0,offseason,weather
2022-07-27,18.8525,12.3025,0.0,7.7,7.968939,7,0,1,offseason,weather
2022-07-28,18.9025,11.1525,0.0,7.7,7.9526596,7,0,0,offseason,weather
2022-07-29,20.7525,11.2525,0.0,0.1,9.422101,7,0,1,offseason,weather
2022-07-30,18.052502,10.3525,0.0,2.3999999,6.8399997,7,0,0,offseason,weather
2022-07-31,17.3525,9.0525,0.0,0.0,9.0,7,0,0,offseason,weather
2022-08-01,18.802502,6.9525,0.0,0.5,8.217153,8,0,0,offseason,weather
2022-08-02,21.5025,13.9525,0.0,0.0,5.3517847,8,0,1,offseason,weather
2022-08-03,22.5025,14.6025,0.0,0.0,8.707237,8,0,0,offseason,weather
2022-08-04,21.4025,13.6025,0.0,1.1,12.57426,8,0,0,offseason,weather
2022-08-05,21.302502,10.7525,0.0,1.0,8.4042845,8,0,0,offseason,weather
2022-08-06,22.9025,9.8025,0.0,0.0,9.36,8,0,1,offseason,weather
2022-08-07,23.202501,12.2525,0.0,0.0,10.853866,8,0,0,offseason,weather
2022-08-08,23.802502,12.8025,0.0,0.0,8.161764,8,0,0,offseason,weather
2022-08-09,24.202501,12.9025,0.0,0.7,9.585739,8,0,0,offseason,weather
2022-08-10,24.9025,13.2525,0.0,1.3000001,11.252519,8,0,0,offseason,weather
2022-08-11,19.3525,13.6525,0.0,3.0000002,5.904439,8,0,0,offseason,weather
2022-08-12,22.6525,11.5525,0.0,2.1000001,11.367109,8,0,1,offseason,weather
2022-08-13,23.802502,11.0525,0.0,1.0,8.647496,8,0,1,offseason,weather
2022-08-14,22.5025,12.3525,0.0,0.4,8.473393,8,0,0,offseason,weather
2022-08-15,19.552502,11.9525,0.0,11.400002,7.8625183,8,0,0,offseason,weather
2022-08-16,19.9025,11.3025,0.0,1.3,8.669949,8,0,1,offseason,weather
2022-08-17,20.802502,10.2525,0.0,0.0,7.10031,8,0,1,offseason,weather
2022-08-18,23.1025,13.8025,0.0,0.0,7.5685663,8,0,0,offseason,weather
2022-08-19,22.1025,13.7025,0.0,0.0,6.193674,8,0,0,offseason,weather
2022-08-20,21.0025,13.5025,0.0,0.0,6.1305785,8,0,1,offseason,documented
2022-08-21,23.3525,12.7025,0.0,0.0,6.638072,8,0,1,offseason,documented
2022-08-22,23.0025,13.7525,0.0,0.0,7.9932976,8,0,1,offseason,documented
2022-08-23,22.6025,11.8025,0.0,0.0,7.42159,8,0,0,offseason,weather
2022-08-24,21.9025,13.6025,0.0,2.4,6.9527545,8,0,0,offseason,weather
2022-08-25,21.6525,11.3525,0.0,0.0,5.8048253,8,1,0,offseason,weather
2022-08-26,22.7525,14.4025,0.0,0.0,6.9527545,8,0,1,offseason,weather
2022-08-27,22.4025,15.0525,0.0,0.0,4.5820518,8,0,0,offseason,weather
2022-08-28,22.3525,14.9525,0.0,0.0,7.5685663,8,0,1,offseason,weather
2022-08-29,21.302502,13.7525,0.0,0.0,10.24578,8,0,0,offseason,weather
2022-08-30,24.702501,14.4025,0.0,0.0,12.904882,8,0,0,offseason,weather
2022-08-31,24.5025,14.0025,0.0,0.0,15.978486,8,0,0,offseason,weather
2022-09-01,21.9025,13.3025,0.0,0.0,10.703569,9,0,0,offseason,weather
2022-09-02,22.5025,11.4025,0.0,0.0,9.449572,9,0,0,offseason,weather
2022-09-03,23.4025,10.6025,0.0,0.0,10.948973,9,0,0,offseason,weather
2022-09-04,20.5025,12.2025,0.0,0.0,10.446206,9,0,0,offseason,weather
2022-09-05,18.9025,8.2025,0.0,0.8,8.311245,9,0,0,offseason,weather
2022-09-06,21.4025,10.7025,0.0,0.0,7.42159,9,0,0,offseason,weather
2022-09-07,21.6025,13.1525,0.0,0.0,6.792466,9,0,0,offseason,weather
2022-09-08,22.452501,11.9025,0.0,0.0,8.473393,9,0,0,offseason,weather
2022-09-09,20.702501,11.9025,0.0,0.1,7.5942082,9,0,0,offseason,weather
2022-09-10,17.3025,8.3025,0.0,5.1,6.5693827,9,0,1,offseason,weather
2022-09-11,17.8025,9.252501,0.0,0.3,8.373386,9,0,0,offseason,weather
2022-09-12,18.7525,11.5525,0.0,0.0,8.557102,9,0,0,offseason,weather
2022-09-13,17.5025,9.752501,0.0,0.0,9.693296,9,0,0,offseason,weather
2022-09-14,18.802502,9.1025,0.0,0.0,7.4128532,9,0,0,offseason,weather
2022-09-15,19.8525,9.0525,0.0,0.0,7.24486,9,0,0,offseason,weather
2022-09-16,20.9025,11.9025,0.0,0.0,10.587918,9,0,0,offseason,weather
2022-09-17,18.552502,9.2025,0.0,0.0,8.913181,9,0,0,offseason,weather
2022-09-18,20.0025,7.7525,0.0,0.0,7.8954163,9,0,0,offseason,weather
2022-09-19,20.202501,11.6025,0.0,0.0,9.387651,9,0,0,offseason,weather
2022-09-20,12.5525,6.4525,1.96,13.299999,8.39657,9,0,1,offseason,weather
2022-09-21,14.7025,5.2025,0.0,0.0,8.225035,9,0,1,offseason,weather
2022-09-22,15.9525,5.7025,0.0,0.0,7.8954163,9,0,1,offseason,weather
2022-09-23,14.6025,7.4525,0.0,3.6,6.151683,9,0,0,offseason,weather
2022-09-24,8.002501,5.2525,4.06,21.199999,9.504273,9,0,0,offseason,weather
2022-09-25,9.252501,-0.6974999,0.42000002,0.6,10.296251,9,0,1,offseason,weather
2022-09-26,10.7025,-1.5475,0.0,0.0,9.885262,9,0,1,offseason,weather
2022-09-27,11.6525,1.5025,0.0,0.0,8.39657,9,0,0,offseason,weather
2022-09-28,10.6525,0.40250003,0.35000002,1.0,10.883676,9,0,0,offseason,weather
2022-09-29,11.6525,-0.9474999,0.0,0.0,10.086427,9,0,0,offseason,weather
2022-09-30,12.1025,3.1525002,0.0,0.0,6.28713,9,0,0,offseason,weather
2022-10-01,10.5525,2.6525002,0.0,0.0,7.9036193,10,1,0,weather,offseason
2022-10-02,12.3025,3.1525002,0.14,0.2,9.346143,10,0,0,weather,offseason
2022-10-03,12.3525,2.2525,0.0,0.0,8.647496,10,0,0,weather,offseason
2022-10-04,13.6025,6.0525,0.0,0.0,8.557102,10,0,0,weather,offseason
2022-10-05,13.2525,5.1525,0.0,0.0,11.183201,10,0,0,weather,offseason
2022-10-06,13.2025,6.0025,0.0,0.0,9.504273,10,0,0,weather,offseason
2022-10-07,14.3025,2.9525,0.0,0.0,11.480557,10,0,0,weather,offseason
2022-10-08,14.6525,1.2525,0.0,0.0,9.227524,10,0,0,weather,offseason
2022-10-09,12.4525,4.3525,0.0,0.1,9.085988,10,0,0,weather,offseason
2022-10-10,9.2025,2.5025,0.77000004,1.1,6.4096174,10,0,0,weather,offseason
2022-10-11,7.0525,1.3525001,2.9400003,4.2,6.8777895,10,0,0,weather,offseason
2022-10-12,6.3025,0.7025001,0.07,0.1,5.506941,10,0,0,weather,offseason
2022-10-13,7.8025,-1.3974999,0.28,0.4,6.696387,10,1,0,weather,offseason
2022-10-14,9.1025,0.30250013,0.0,0.0,7.10031,10,0,0,weather,offseason
2022-10-15,9.502501,0.6025001,0.0,0.0,7.145796,10,0,0,weather,offseason
2022-10-16,8.8525,0.9525001,0.0,0.0,6.1305785,10,0,0,weather,offseason
2022-10-17,4.9525,0.15250003,2.59,3.7000003,7.5685663,10,0,0,weather,offseason
2022-10-18,2.9025002,-1.1474999,1.7500002,2.5,4.8433046,10,0,0,weather,offseason
2022-10-19,3.5525002,-2.1475,0.63,0.90000004,6.1305785,10,1,0,weather,offseason
2022-10-20,0.7025001,-2.7475,1.1200001,1.5000001,7.145796,10,0,0,weather,offseason
2022-10-21,2.0025,-5.3975,0.0,0.0,6.9153743,10,0,0,weather,offseason
2022-10-22,4.5025,-3.8474998,0.0,0.0,5.634891,10,0,0,weather,offseason
2022-10-23,5.0525002,-3.1475,0.0,0.0,6.763786,10,0,0,weather,offseason
2022-10-24,5.1525,-1.3974999,0.0,0.0,7.2,10,0,0,weather,offseason
2022-10-25,5.8525,-2.0475001,0.0,0.0,6.28713,10,0,0,weather,offseason
2022-10-26,6.1525,-2.7475,0.0,0.0,10.163227,10,0,0,weather,offseason
2022-10-27,5.3025002,-4.6475,0.0,0.0,6.6087217,10,0,0,weather,offseason
2022-10-28,6.8525,-0.2975,0.0,0.0,5.8048253,10,0,0,weather,offseason
2022-10-29,7.2025,-1.7474998,0.0,0.0,7.0911775,10,0,0,weather,offseason
2022-10-30,6.6025,0.8025001,0.0,0.0,6.830519,10,0,0,weather,offseason
2022-10-31,4.5525002,-0.34749997,0.35,0.5,5.0911684,10,0,0,weather,offseason
2022-11-01,4.8025002,-2.0974998,0.14,0.1,5.815978,11,0,0,weather,offseason
2022-11-02,6.3025,-1.4474999,0.0,0.0,6.8777895,11,0,0,weather,offseason
2022-11-03,7.2525,-0.39749992,0.0,0.0,6.1094027,11,0,0,weather,offseason
2022-11-04,5.7025,-0.6974999,0.07,0.1,7.6367526,11,0,0,weather,offseason
2022-11-05,3.5525002,-1.4474999,1.1899999,1.7000002,7.5685663,11,0,0,weather,offseason
2022-11-06,2.5025,-2.8975,0.35,0.3,8.891343,11,0,0,weather,offseason
2022-11-07,3.0525002,-5.4475,0.0,0.0,10.1887,11,0,0,weather,offseason
2022-11-08,3.2025,-5.2475,0.42000002,0.6,9.227524,11,0,0,weather,offseason
2022-11-09,0.9025001,-4.8975,0.90999997,1.3000001,5.634891,11,0,0,weather,offseason
2022-11-10,0.15250003,-7.3975,0.21000001,0.3,7.4128532,11,0,0,weather,offseason
2022-11-11,0.05250013,-7.3975,0.0,0.0,10.00256,11,0,0,weather,offseason
2022-11-12,1.3025,-9.5975,0.0,0.0,8.913181,11,0,0,weather,offseason
2022-11-13,1.0025,-1.8974999,2.8700001,4.1,9.0,11,0,0,weather,offseason
2022-11-14,-1.2474998,-5.4475,0.14,0.2,5.3517847,11,0,0,weather,offseason
2022-11-15,-0.6474999,-4.6975,0.0,0.0,6.162207,11,0,0,weather,offseason
2022-11-16,-2.3474998,-7.3975,0.0,0.0,6.0347,11,0,0,weather,offseason
2022-11-17,1.2525,-5.3975,0.0,0.0,4.829907,11,0,0,weather,offseason
2022-11-18,1.8025001,-2.9475002,0.49,0.7,8.049845,11,0,0,weather,offseason
2022-11-19,-1.1974999,-4.9975,0.0,0.0,6.28713,11,0,0,weather,offseason
2022-11-20,0.4525001,-6.4975004,0.0,0.0,8.647496,11,0,0,weather,offseason
2022-11-21,-0.2975,-6.2475004,0.0,0.0,7.42159,11,0,0,weather,offseason
2022-11-22,-1.7975,-7.5474997,0.0,0.0,7.24486,11,0,0,weather,offseason
2022-11-23,0.05250013,-7.1475,0.0,0.0,5.0142193,11,0,0,weather,offseason
2022-11-24,2.9525,-1.9974998,0.0,0.0,3.671294,11,1,0,weather,offseason
2022-11-25,4.2525,-1.4474999,0.0,0.0,6.297428,11,1,0,weather,offseason
2022-11-26,3.2525,-1.6974999,0.0,0.0,6.3690495,11,0,0,weather,offseason
2022-11-27,1.9025,-2.9975,0.0,0.0,4.198285,11,1,0,weather,offseason
2022-11-28,3.0525002,-2.2975001,0.0,0.0,5.0528407,11,0,0,weather,offseason
2022-11-29,2.8525,-1.0475,0.0,0.0,5.04,11,0,0,weather,offseason
2022-11-30,2.7025,-2.4975,0.0,0.0,5.0528407,11,0,0,weather,offseason
2022-12-01,4.8525,-3.2475,0.0,0.0,11.879999,12,0,0,weather,offseason
2022-12-02,1.2525,-5.7475,0.0,0.0,11.090103,12,0,0,weather,offseason
2022-12-03,1.7025001,-5.9475,0.0,0.0,10.009036,12,0,0,weather,offseason
2022-12-04,0.8025001,-5.7975,0.0,0.0,10.028439,12,0,0,weather,offseason
2022-12-05,1.3525001,-5.5475,0.0,0.0,11.183201,12,0,0,weather,offseason
2022-12-06,1.7525,-5.3975,0.0,0.0,7.7879906,12,0,0,weather,offseason
2022-12-07,2.3525,-3.9975,0.14,0.2,9.3669195,12,0,0,weather,offseason
2022-12-08,1.2025001,-4.7975,2.6599998,4.0,11.609651,12,0,0,weather,offseason
2022-12-09,-0.14749992,-10.0475,0.63,0.90000004,11.183201,12,0,0,weather,offseason
2022-12-10,1.9025,-7.5975,0.0,0.0,10.233123,12,1,0,weather,offseason
2022-12-11,3.1525002,-14.2475,0.0,0.0,11.298495,12,0,0,weather,offseason
2022-12-12,0.7025001,-14.0975,0.0,0.0,11.901798,12,0,0,weather,offseason
2022-12-13,2.1025,-4.4975,0.0,0.0,10.308831,12,0,0,weather,offseason
2022-12-14,1.6525,-4.5475,0.0,0.0,6.489992,12,0,0,weather,offseason
2022-12-15,1.9525001,-3.2475,0.0,0.0,5.2416787,12,1,0,calendar,offseason
2022-12-16,2.3525,-3.0475001,0.0,0.0,5.904439,12,1,0,calendar,offseason
2022-12-17,3.2025,-3.8474998,0.0,0.0,9.028754,12,0,0,calendar,offseason
2022-12-18,2.5025,-7.5975,0.0,0.0,11.503113,12,0,0,calendar,offseason
2022-12-19,2.9025002,-9.7975,0.0,0.0,11.246759,12,1,0,calendar,offseason
2022-12-20,-0.19749987,-11.0475,0.0,0.0,12.620554,12,1,0,calendar,offseason
2022-12-21,-0.6974999,-7.6475,0.0,0.0,8.049845,12,1,0,calendar,offseason
2022-12-22,0.9025001,-8.3475,0.0,0.0,15.575981,12,0,0,calendar,offseason
2022-12-23,-3.4975,-8.3475,0.0,0.0,6.638072,12,1,0,calendar,offseason
2022-12-24,-3.9475002,-10.6475,0.0,0.0,4.198285,12,1,0,calendar,offseason
2022-12-25,-3.9975,-8.4475,0.0,0.0,4.8965297,12,0,0,calendar,offseason
2022-12-26,-3.5475001,-10.9475,0.0,0.0,8.913181,12,1,0,calendar,offseason
2022-12-27,-1.3974999,-12.8975,0.0,0.0,8.905908,12,1,1,calendar,offseason
2022-12-28,1.0025,-9.4475,0.42000002,0.6,10.464797,12,1,0,calendar,offseason
2022-12-29,-1.5475,-9.3475,0.21000001,0.3,10.464797,12,1,0,calendar,offseason
2022-12-30,-3.0475001,-11.8975,0.0,0.0,10.948973,12,1,0,calendar,offseason
2022-12-31,-3.0475001,-12.5975,0.0,0.0,7.5685663,12,1,0,calendar,offseason
2023-01-01,-4.2475,-11.7475,0.0,0.0,7.771331,1,1,0,calendar,offseason
2023-01-02,-6.5474997,-13.0975,0.0,0.0,7.42159,1,1,0,calendar,offseason
2023-01-03,-7.5474997,-14.5475,0.0,0.0,7.072878,1,0,0,calendar,offseason
2023-01-04,-5.1975,-12.5475,0.0,0.0,5.6233797,1,1,0,calendar,offseason
2023-01-05,-3.0974998,-11.3475,0.0,0.0,5.4833565,1,0,0,calendar,offseason
2023-01-06,0.2025001,-4.8975,0.0,0.0,6.28713,1,1,0,calendar,offseason
2023-01-07,1.1525002,-5.3975,0.07,0.1,10.464797,1,0,0,calendar,offseason
2023-01-08,0.0025000572,-5.5475,0.90999997,1.4000001,11.966954,1,0,0,calendar,offseason
2023-01-09,-1.1974999,-7.4975004,0.0,0.0,8.707237,1,1,0,calendar,offseason
2023-01-10,-0.2975,-10.1475,5.8100004,8.400001,13.910169,1,1,0,calendar,offseason
2023-01-11,-3.0974998,-16.6475,0.07,0.1,11.966954,1,0,0,calendar,offseason
2023-01-12,-3.6475,-17.3475,1.96,2.8,13.207634,1,1,0,calendar,offseason
2023-01-13,-5.8475,-14.7975,0.21000001,0.3,12.57426,1,1,0,calendar,offseason
2023-01-14,-4.7475,-12.7975,0.0,0.0,14.764389,1,1,0,calendar,offseason
2023-01-15,-7.0474997,-11.5475,0.0,0.0,9.114471,1,0,0,calendar,offseason
2023-01-16,-8.0475,-11.7975,0.0,0.0,4.8433046,1,0,0,calendar,offseason
2023-01-17,-5.7975,-14.6475,0.0,0.0,8.654986,1,0,0,calendar,offseason
2023-01-18,-3.7475,-9.5975,0.56,0.8,9.0645685,1,1,0,calendar,offseason
2023-01-19,-3.6475,-12.2475,1.05,1.6000001,12.0694,1,0,0,calendar,offseason
2023-01-20,-4.1475,-13.1975,0.35,0.5,12.074766,1,1,0,calendar,offseason
2023-01-21,-4.0475,-15.347501,0.0,0.0,16.645864,1,1,0,calendar,offseason
2023-01-22,-4.2475,-17.3475,0.0,0.0,18.58451,1,1,0,calendar,offseason
2023-01-23,-0.9474999,-15.0475,11.06,15.799999,11.631956,1,1,0,calendar,offseason
2023-01-24,-2.0974998,-13.9475,18.48,26.600002,11.841756,1,1,0,calendar,offseason
2023-01-25,-3.6975002,-18.2475,0.07,0.1,11.91812,1,1,0,calendar,offseason
2023-01-26,-6.7475004,-16.8475,0.0,0.0,11.177405,1,1,0,calendar,offseason
2023-01-27,-0.84749997,-9.7475,0.0,0.0,10.703569,1,1,0,calendar,offseason
2023-01-28,0.75250006,-10.7475,4.55,6.4999995,11.770403,1,1,0,calendar,offseason
2023-01-29,0.6025001,-10.1975,27.439999,39.200005,11.4862,1,1,0,calendar,offseason
2023-01-30,-6.4975004,-12.2975,0.14,0.2,11.91812,1,1,0,documented,offseason
2023-01-31,-6.2974997,-11.1975,0.0,0.0,7.0911775,1,1,0,documented,offseason
2023-02-01,-4.1475,-7.6975,0.0,0.0,9.227524,2,1,0,documented,offseason
2023-02-02,-1.9474999,-6.8975,0.0,0.0,7.208994,2,1,0,documented,offseason
2023-02-03,-2.1475,-6.6475,0.14,0.2,8.311245,2,1,0,calendar,offseason
2023-02-04,-2.0475001,-7.4475,0.0,0.0,8.049845,2,1,0,calendar,offseason
2023-02-05,-3.3975,-8.0975,0.63,0.8000001,11.885453,2,1,0,calendar,offseason
2023-02-06,-5.1975,-10.4475,0.0,0.0,6.12,2,1,0,calendar,offseason
2023-02-07,-3.7975001,-10.8975,0.07,0.1,7.0911775,2,0,0,calendar,offseason
2023-02-08,-2.9975,-9.6975,1.8199999,2.6,10.1376915,2,1,0,calendar,offseason
2023-02-09,-3.0974998,-10.0975,4.06,5.7999997,13.004922,2,1,0,calendar,offseason
2023-02-10,-6.6975,-11.0475,0.48999998,0.70000005,12.682018,2,1,0,calendar,offseason
2023-02-11,-8.9975,-13.3475,0.63,0.8,7.10031,2,1,0,calendar,offseason
2023-02-12,-2.8975,-13.5975,0.0,0.0,5.904439,2,1,0,calendar,offseason
2023-02-13,-0.7975,-6.4475,0.0,0.0,6.489992,2,1,0,calendar,offseason
2023-02-14,-1.0975,-4.6475,0.0,0.0,5.495161,2,1,0,calendar,offseason
2023-02-15,1.3525001,-4.8475,0.0,0.0,4.73506,2,1,0,calendar,offseason
2023-02-16,2.2525,-1.8475,0.0,0.0,5.6233797,2,1,0,calendar,offseason
2023-02-17,1.9025,-2.2475,0.0,0.0,11.252519,2,0,0,calendar,offseason
2023-02-18,0.15250003,-3.9475002,0.21000001,0.3,10.538843,2,0,0,calendar,offseason
2023-02-19,0.40250003,-6.3975,2.31,3.3,10.853866,2,1,0,calendar,offseason
2023-02-20,-2.0475001,-5.7475,1.05,1.5000001,8.714677,2,0,0,calendar,offseason
2023-02-21,-3.0974998,-6.8975,0.0,0.0,8.311245,2,1,0,calendar,offseason
2023-02-22,-5.1975,-9.1475,0.0,0.0,6.989936,2,1,0,calendar,offseason
2023-02-23,-4.2975,-9.9975,0.0,0.0,5.6233797,2,1,0,calendar,offseason
2023-02-24,-4.8975,-9.0475,0.0,0.0,5.6233797,2,1,0,calendar,offseason
2023-02-25,-2.5475001,-7.2475004,0.0,0.0,6.792466,2,0,0,calendar,offseason
2023-02-26,-3.4975,-6.7475004,0.0,0.0,5.1544156,2,1,0,calendar,offseason
2023-02-27,-1.9974998,-7.0474997,0.07,0.1,9.6932955,2,0,0,calendar,offseason
2023-02-28,-1.2474998,-5.1475,0.0,0.0,8.587338,2,1,0,calendar,offseason
2023-03-01,-0.6474999,-4.1975,0.28,0.3,9.826088,3,0,0,calendar,offseason
2023-03-02,0.05250013,-3.8474998,0.77,1.2,9.028754,3,1,1,calendar,offseason
2023-03-03,-0.34749997,-3.8474998,0.14,0.2,8.217153,3,1,0,calendar,offseason
2023-03-04,-0.8974999,-5.1475,0.14,0.1,8.78872,3,1,0,calendar,offseason
2023-03-05,-2.9975,-7.5975,0.0,0.0,6.989936,3,1,0,calendar,offseason
2023-03-06,-2.5475001,-7.7974997,0.0,0.0,7.10031,3,1,0,calendar,offseason
2023-03-07,-3.1975002,-8.2475,0.0,0.0,7.10031,3,1,0,calendar,offseason
2023-03-08,-3.0475001,-8.5975,0.0,0.0,6.638072,3,0,0,calendar,offseason
2023-03-09,-1.0975,-7.0975,0.0,0.0,5.8603754,3,1,0,calendar,offseason
2023-03-10,1.2025001,-5.6475,0.0,0.0,7.653705,3,1,0,calendar,offseason
2023-03-11,0.2025001,-5.4975,0.0,0.0,5.95906,3,1,0,calendar,offseason
2023-03-12,0.6025001,-4.0475,0.0,0.0,6.193674,3,1,0,calendar,offseason
2023-03-13,-1.0475,-5.7475,0.0,0.0,4.6800003,3,1,0,calendar,offseason
2023-03-14,0.35250008,-6.6975,0.0,0.0,5.154415,3,1,0,calendar,offseason
2023-03-15,1.1525002,-3.7475,0.0,0.0,5.315336,3,1,0,calendar,offseason
2023-03-16,-0.44749987,-3.8474998,0.97999996,1.5000001,5.6002855,3,1,0,calendar,offseason
2023-03-17,1.8025001,-3.1975002,0.07,0.1,7.628263,3,1,0,calendar,offseason
2023-03-18,1.4525001,-2.7475,0.0,0.0,7.4128532,3,1,0,calendar,offseason
